x, y, z, idx
0, 0, 0, 0
0.4104147979704908, 0.4032392518311674, 0.09668152492735078, 1
0.7793791603884048, 0.3437876138422207, 0.3878281505893433, 2
0.4761681155150166, 0.018195562882164517, 0.04887677831236298, 3
0.8498205724177059, 0.8395942780431822, 0.05274269912529661, 4
0.9698077736026144, 0.9676004250411546, 0.5711714218644465, 5
0.23001172983111873, 0.6818197309063466, 0.7245519605470311, 6
0.7599399420332095, 0.7001028062516127, 0.8453548966743227, 7
0.5766780728967841, 0.9821580575381952, 0.6993882181081339, 8
0.6104715423620132, 0.1882239644419313, 0.538258952188862, 9
0.9714908241297023, 0.5976246662961031, 0.5231264032516216, 10
0.31471197056069733, 0.28997896041681714, 0.614488804356227, 11
0.7204003301219112, 0.2822160934168979, 0.22599939506982528, 12
0.036888616053840695, 0.6617877473157121, 0.5158531903214858, 13
0.9815746944056729, 0.05319889592166571, 0.8066470307436333, 14
0.4077277910237247, 0.4292857921453131, 0.17277112947258405, 15
0.8358716873402765, 0.10466487299584687, 0.08446177274131318, 16
0.5462442129309192, 0.5540106027003286, 0.8903350040910755, 17
0.845667914870615, 0.4543827853028274, 0.642575964081597, 18
0.37575752354024533, 0.7090729963885192, 0.5981160041608498, 19
0.9080376587918119, 0.5834868543087488, 0.899865388925142, 20
0.9906608760278387, 0.9797385733082293, 0.2668782457149158, 21
0.7146256643265312, 0.6184100958077186, 0.10028885666373266, 22
0.09704954783604847, 0.06650505454031441, 0.5260467994589011, 23
0.6365877578543958, 0.05812684774818738, 0.4410583346623537, 24
0.5878711145948563, 0.9239552806964663, 0.8606521584085118, 25
0.9414956716275397, 0.22352046751756882, 0.7744704552048906, 26
0.5093769820942666, 0.01087139785340524, 0.6420668541261328, 27
0.21423006745569803, 0.22316086295780108, 0.7068075017165946, 28
0.17294365495097086, 0.33616026372479657, 0.02515652490558129, 29
0.3561819525715828, 0.12298369241069476, 0.28962108407136095, 30
0.23984844568073038, 0.8393430281783005, 0.877801935176511, 31
0.48763660033405043, 0.6387229127656304, 0.42989632479627843, 32
0.01076901509646988, 0.8300034220576304, 0.5857325162559209, 33
0.012505083387402888, 0.39269787907194453, 0.576005337064742, 34
0.10838750478218606, 0.5453154960508976, 0.9835124045265441, 35
0.9874634569209652, 0.3166789355586985, 0.05631405665475275, 36
0.3117120170006379, 0.37913322044308684, -0.30466161750727233, 37
0.45539108736956835, 0.21300078038088344, 0.9729322825121745, 38
0.2706184224171604, 0.6995043308276923, 0.09012252924658015, 39
-0.09567876544521797, 0.3856987628966561, -0.3713516275299555, 40
0.018845176108743145, 0.7746342318511268, 0.9834002004497966, 41
0.22533061206043087, 0.4100582947532808, -1.1200128448089957, 42
0.7265609677803821, 0.930096651757915, 0.027047281698707404, 43
0.03711735408604506, 0.004862751392001097, 0.12708339902552407, 44
0.3658160436766601, 0.8234265877095682, 0.3550739582383887, 45
-0.6444388869903461, 0.25899486252746606, -1.4915237019430247, 46
0.4873198553523919, 0.6502477661099876, -0.48351941024957407, 47
-0.42924809493264304, 1.104521814610792, -1.9542445109955409, 48
1.2369165178691879, 0.5866206298227707, -0.37463705224889954, 49
0.5158360858443067, 0.15028277495776254, -1.3440795376958694, 50
-0.32051950305122945, 0.8298669485068674, -1.6347508295648403, 51
0.19629916178349788, 0.4665066013619439, 0.31666884795149436, 52
0.4152210255122486, 0.4245435189059806, -1.736673388570283, 53
-0.49495009156807557, 0.8441327746308352, -2.4933518229881706, 54
0.6248293740503711, 0.9532114204961435, 0.23622783762037247, 55
0.021154744416866322, 1.6086331876296365, -2.522367001606338, 56
-0.11784381396619875, 0.2808859572568364, -0.5290609755402409, 57
0.6469310427176699, 0.22584895327496024, 0.9734741165841873, 58
-0.7815007307343491, 0.9207443432904996, -2.570586846473388, 59
-0.2719865084644477, 0.626772106240777, -3.1125304222591166, 60
0.007268379858766771, 0.0627539562159829, -0.5952456627202081, 61
-0.6432761374265853, 0.39101619175663255, -1.518895667782082, 62
-0.45499984494046497, 1.2773012535177222, -2.871997762277972, 63
-0.16638619240440905, 2.45208321206823, -2.0749165761874373, 64
-0.4354855192104475, 2.164133175737205, -2.2405962607366163, 65
-0.5495662816849622, 2.1718790758153563, -2.371526236861053, 66
-0.8117284254029121, 1.0907665788353123, -2.66296898314467, 67
-0.6957725233041809, 0.5190850914155798, -0.6053238594335846, 68
-0.9376835920177337, 0.9569666998252714, -1.471491789919088, 69
1.667004541587109, -0.2817689724554282, -0.5075867276777066, 70
0.18126976446395598, -0.634863002563805, -0.6997137822861664, 71
-0.2421544263636787, 3.2994294278730347, -1.362161152457955, 72
-0.2039216690575575, 0.6555936574768947, -0.938226246778524, 73
-1.3624635633566768, 0.7563937987196017, -2.88229748122757, 74
1.623298772738484, -0.3042569077781738, -0.28583471274709193, 75
-0.4876491088094834, 0.32091615984222976, -2.7720520310822003, 76
0.42083854094786166, 0.7528721211113757, -3.1295914109731866, 77
-0.6158305840194833, 2.1493827709408486, -3.1809159141423993, 78
0.09844869059917477, 0.68061600122668, 0.04329236053250396, 79
-0.25630892596910354, 3.8224996517894163, -1.4280387383327893, 80
0.3871968212126927, 1.9401740633137403, -1.3370185931976961, 81
-0.5979854609561273, 0.9351264287227499, -1.8999146070694577, 82
0.17684077877979215, 1.6290034529528072, -2.850304945239102, 83
-1.2399737285323529, 0.5028010191745323, -0.3286260289998395, 84
1.2756231442212367, 0.6652162310534012, -0.2317695360410572, 85
-0.42129286177202246, 0.5885591097077144, -0.44684069993427095, 86
0.8271003102228007, -0.10989601233399893, -1.3646913199865842, 87
-1.1463084278408573, 0.7653143705433746, -1.028552130456149, 88
0.3630903998743032, 1.688459549740256, -1.3876566250880027, 89
-0.7092159303537156, 1.272649961196491, -3.5603682279812707, 90
-0.6838351813282704, 0.4292485046591184, -3.0656215175084025, 91
-0.7439280770678762, 0.7466349914083206, -1.1280425497986701, 92
0.3035893418155088, 0.3024969145633686, -2.507562982843359, 93
0.5462787653378299, 0.9548829246361419, -1.9111521057048484, 94
-0.5226109727982472, 0.8916161234708382, -1.0220778589832709, 95
0.09982645078812079, 1.60700014281446, -2.9363822800900325, 96
-0.09128491740079404, 1.8502908775698543, -2.8682505220200114, 97
0.7560787581493961, 1.2312151689431512, -2.2312504908144537, 98
-0.318664793138816, 0.6294700900951435, -0.3631677730233227, 99
-0.7935394123251337, 0.7075849504433352, -3.550878092555357, 100
0.7953546904551061, 0.614460915978003, -0.6365502135885157, 101
0.15602637588847235, 0.06627476802296794, 0.9695850486057764, 102
-1.2559794454481517, 1.0788437076748205, -2.1310872305779163, 103
-1.3813957837078252, 1.6571902739252664, -2.821022962200105, 104
-0.6378160476383747, 0.5664806556369706, -0.6115760325207622, 105
-0.3681768014527952, 2.974699702087199, -1.5005627739709668, 106
-1.1906387378994672, 0.9084167545746265, -0.8806905692405057, 107
0.45535191869017333, 0.8393399667408944, -1.7151937431959279, 108
-0.02229828221301694, 1.881222839643093, -2.3619116630671733, 109
1.4980948632804578, 0.5910911574338831, -0.0646216023599997, 110
1.8740109490757315, -0.024370776739237765, 0.24324381676687867, 111
0.2191879770505312, 1.9803540253681107, -1.2780273640805178, 112
0.04706852821048868, 0.7850329649839408, -1.4338006650087358, 113
0.6742589867252582, 0.06976154016022296, -0.8507366913539363, 114
0.0644239615085957, 3.5171349879570974, -1.069004725758233, 115
-0.8441818398973271, 0.8861350600380369, -0.3279942665074994, 116
-0.8773984185734442, 0.3284659720826285, -0.09708508562507889, 117
-0.2845437650502756, 1.4368239174400177, -2.0797409529530406, 118
0.3067561385341091, 1.480727089523905, -1.9511174912793154, 119
-0.08087130120147712, -0.00819286200509356, -2.723792405831021, 120
0.5215268258980059, 0.29137690741891753, -0.47295436792246576, 121
0.011044451117531218, 0.2211186838486965, 0.8912811103441426, 122
0.24804988505864217, 0.3891878845687361, -1.008380018495422, 123
-0.5423682494725367, 0.5844918603085594, -1.959614702525094, 124
-1.6331259684589596, 0.14898700145065896, -0.48166359377068313, 125
0.1294594661255289, 0.9963012759400022, 0.974769152242572, 126
-0.9675231958302855, 0.7723326154804696, -2.5067459337473603, 127
0.018542068521195165, 1.0569566193806752, -1.983579324911278, 128
0.4742614749059157, -0.18796807230604698, -1.002079763637416, 129
0.12307414741781131, 0.42702966631137074, -3.078438568900446, 130
0.06935605307346043, -0.1049286207800272, -0.6261539284753486, 131
0.5219184732839864, -0.17320430163172326, -0.45518668948700247, 132
0.47781349930687833, 0.4796642947395118, -1.8189427531134708, 133
0.5345433294607771, 0.3174002018660448, -2.2495005938914496, 134
-1.0460564410766755, 0.5844599504557106, -0.4273859692478481, 135
1.4606029009894066, 0.04375253861931638, -0.39955114070477665, 136
-0.7811322241664123, 0.6845445189670357, -3.440262148895525, 137
0.050148157729712095, 1.435325758476393, -2.891222972001056, 138
-0.46328357423654193, -0.3411016325164819, -0.5887465460148547, 139
0.2631502899022396, 0.5320465938323807, -1.1540395363012788, 140
-0.5698520967849068, 1.7250492793466083, -1.9328758634583065, 141
-0.8747674943531321, -0.0987183830569604, -3.663847020529489, 142
-0.5008296930054373, 0.4760463866778971, -1.6808160419790934, 143
0.9393137094928147, 0.27755450948578886, -1.1548364812262222, 144
-0.3701364829131042, 0.23067744399310297, -1.776482874411395, 145
0.5381709702368899, 0.5640011662476295, -3.06503616057544, 146
-0.6903102866294096, 2.04121363918506, -3.5009522003123337, 147
-0.1695917620099998, 0.19431506368719342, -2.864679151809112, 148
1.0362941206162481, 0.8870685162424051, -1.338421405866077, 149
-1.1034315702086561, 0.46192562572427104, -0.2337196112572129, 150
-0.47037487328476113, 2.769953063521875, -1.2372244810937525, 151
-0.583453110057375, 0.26403305417707984, -0.905621050287265, 152
0.6576198249339257, 1.8913540379628404, -2.697315213472951, 153
0.06458422164446365, 2.1958159278207807, -2.302397165428533, 154
-0.49542903903780816, -0.08907193026520488, -1.0117678581988419, 155
-1.103977416138468, 0.2894899233880762, -0.008373549413845605, 156
-0.49188990283757095, 1.8772198269239893, -3.5310905596892526, 157
-0.29128057483332676, 4.559530625767719, -1.367451511958766, 158
-1.124514320424383, 0.057867616771088926, 0.06927547660870864, 159
1.0052933456843305, 0.2825215947008299, -0.3968333704099632, 160
-1.1261804141439178, 0.5726675188799013, -2.727859177754789, 161
-1.2548708441861636, -0.4346765374157877, -2.040382244590343, 162
-0.6353285454013705, 1.445094045806858, -1.0589415519493395, 163
-1.110487193473952, 0.05593322336165963, 1.057328934522101, 164
0.002454078474378521, 0.45703890323346485, -2.657402618444205, 165
-1.377402874363583, 0.3157395030563648, -0.7320766954535015, 166
0.16532421925149465, 1.033699781494098, -3.408029632870176, 167
0.5100779801224592, 0.6661464464916884, -0.6114715312580871, 168
0.5738152043775089, 2.7534268574810645, -1.7348466500678186, 169
-0.07087462560682378, 0.945348883630034, -2.8254882347877137, 170
1.2688523147137056, 0.5482901298745783, -1.0899673117673139, 171
0.6790277826910325, 2.6005563751496314, -0.8507394376915935, 172
-0.7483666790146335, 2.038270903440352, -2.955210109777255, 173
0.5234988652369654, 1.2314176448285457, -2.479632106184937, 174
0.08803308647134538, 0.9486125162448938, 0.24207336604259855, 175
0.3901318522850329, 2.501385634936244, -1.7465312244516062, 176
0.03813596231272441, 1.0397230153213608, -1.9056795224979561, 177
0.6639242197580334, 0.4808456646796292, -1.845717521219306, 178
0.18578686854996157, 0.7707280035133766, -0.9521279696059416, 179
0.9933836788862698, 0.8188670442134518, 0.9695391216074337, 180
0.14699386941440098, 2.400153918875927, -1.0821786892235798, 181
-0.42578084871578814, 0.747809661445872, -1.4271588865357776, 182
1.0278281237736275, 0.40079336542367916, -2.889473419987986, 183
0.4870348526002099, -0.31271154972869303, -1.488280270633435, 184
-0.8658574527696669, 0.8330252139019452, -0.3112769035667441, 185
1.5559177415345964, 0.4835683860385746, -0.6372224508886501, 186
1.2777655619479338, 1.483481204944866, -0.040177092745387305, 187
0.7528582569394735, 2.555611753564219, -2.8070566804619865, 188
-0.5599884396914778, 0.08193610299240109, 1.4373713418586314, 189
0.9356351567537127, 0.7332707853624054, -2.4951081989836745, 190
0.138403325217533, 1.1325989961433787, -2.893783516188687, 191
-0.008324631842512809, -0.5088647519500055, -2.4943344339677833, 192
-0.3771834553005814, 0.6168444551699821, -2.4974230923111835, 193
-0.23635461092960797, 0.9722322888088063, -3.1644057945981467, 194
2.0700468406696144, -0.11814920912334181, -0.22966290050862836, 195
1.46809068009589, 1.0399197184065203, -0.25379495970712923, 196
0.13821281219465445, -0.14344360096697295, -2.7543487740627013, 197
-1.103548109420729, 0.9072479550864883, -1.2075184841155737, 198
-0.7892166724816891, 0.5548539646645825, -1.3629852072804451, 199
0.5453473405412232, 0.8451053846061741, -2.319144578677447, 200
-0.8047819332584505, 0.9105670558313664, -0.09103758730701658, 201
-0.6964312372201592, 2.8078839319910784, -0.7125092567688953, 202
0.1772649054901425, 0.40232794989625353, -1.6907883149564005, 203
-0.7023492140035166, 0.8629825156063431, -0.7235310255209426, 204
0.643786950439796, 0.5148564925294364, -2.711177994912386, 205
-0.7185868973476488, 1.8377439823284494, -0.3767386888138671, 206
0.43380553563611207, 1.1186481498751337, -2.4208449725140384, 207
0.18264822832398564, 2.7208931007064745, -2.651139977465557, 208
-0.26769803101387485, 1.488188003615322, -3.328857630154423, 209
-0.1426525673711384, 0.44458698279673947, -1.759662930577194, 210
0.6383971375012507, 1.1120990804360407, -2.6433465135377343, 211
0.9962448631011271, 1.6714226930678016, -2.7600426382054115, 212
0.32350538221133207, 1.4317972350247223, -3.112216794080481, 213
-0.7716301521327515, 0.9989378442006835, -0.7529268832336499, 214
-1.1139036962356204, 0.020463187219747936, 0.4584625070590791, 215
-0.9046165528240867, 1.6302288365203939, -1.5178408966146542, 216
-1.23506938853407, 0.6416730296001711, -2.707729543731717, 217
-0.8958208447287013, 1.1848465992487411, -3.4384573933508316, 218
0.45119861737920397, 0.010093205197279354, -0.9895766953873324, 219
-0.09069168541544284, 4.229830754896041, -1.3985579746986003, 220
-0.26976298001829313, 2.873688210525958, -2.8344977541580123, 221
0.4410602730097878, 2.1724077327269304, -1.0266737295842858, 222
